customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,charge_per_tenure,Churn
6823-SIDFQ,28,1,1,3,18.25,534.7,19.09642857142857,0
1097-FSPVW,42,1,0,3,54.55,2455.05,58.453571428571436,0
2839-RFSQE,2,1,0,1,20.65,38.7,19.35,1
8328-SKJNO,23,0,1,2,40.65,947.4,41.19130434782608,0
7010-ZMVBF,18,1,0,1,20.45,357.0,19.833333333333332,0
5201-CBWYG,62,1,1,2,24.8,1476.25,23.81048387096774,0
0968-GSIKN,1,1,0,1,70.8,70.8,70.8,1
1965-DDBWU,16,1,0,3,89.05,1448.6,90.5375,1
9057-SIHCH,3,1,0,0,96.6,291.9,97.3,1
6352-GIGGQ,67,1,1,2,88.8,5903.15,88.10671641791045,0
3635-QQRQD,62,1,2,3,20.05,1201.65,19.381451612903227,0
6771-XWBDM,57,1,0,3,104.5,5921.35,103.88333333333334,1
2897-DOVND,2,1,0,0,69.8,146.65,73.325,0
3082-YVEKW,23,1,2,2,77.15,1759.4,76.49565217391304,0
0191-EQUUH,25,0,2,2,35.05,844.45,33.778,0
7134-HBPBS,72,1,2,2,108.1,7774.05,107.97291666666666,0
3489-HHPFY,2,1,0,0,84.05,134.05,67.025,0
2926-JEJJC,8,1,1,2,20.2,140.95,17.61875,0
8601-QACRS,5,1,0,1,50.6,249.95,49.989999999999995,1
4950-BDEUX,35,0,0,0,49.2,1701.65,48.61857142857143,0
5789-LDFXO,24,1,1,0,24.6,592.65,24.693749999999998,0
0508-OOLTO,2,1,0,0,71.65,135.75,67.875,0
2984-TBYKU,72,1,2,3,104.9,7732.65,107.39791666666666,0
9822-WMWVG,41,1,0,0,106.5,4282.4,104.44878048780487,0
2391-SOORI,4,1,0,0,49.35,219.65,54.9125,1
9040-KZVWO,26,1,1,2,75.5,2018.1,77.61923076923077,0
2645-QTLMB,7,1,0,0,94.25,669.0,95.57142857142857,1
4806-HIPDW,1,1,0,0,68.95,68.95,68.95,1
1548-ARAGG,4,1,0,1,58.5,224.85,56.2125,0
6339-RZCBJ,48,1,2,3,78.9,3771.5,78.57291666666667,0
4424-TKOPW,2,1,0,0,93.85,196.75,98.375,1
4415-WNGVR,12,1,1,0,79.2,943.85,78.65416666666667,0
2522-AHJXR,60,1,0,2,109.45,6572.85,109.5475,0
0412-UCCNP,55,1,2,0,59.2,3175.85,57.74272727272727,0
1816-FLZDK,1,0,0,1,29.15,29.15,29.15,0
7096-UCLNH,1,1,0,1,20.05,20.05,20.05,0
8443-ZRDBZ,4,1,0,0,76.05,318.9,79.725,1
9136-ALYBR,1,0,0,1,24.45,24.45,24.45,1
4615-PIVVU,42,1,2,3,66.5,2762.75,65.7797619047619,0
8885-QSQBX,1,1,0,2,49.55,49.55,49.55,0
7479-NITWS,7,1,0,3,89.35,631.85,90.26428571428572,1
8617-ENBDS,3,1,0,3,73.6,232.5,77.5,0
9385-NXKDA,72,1,2,3,82.65,5919.35,82.21319444444445,0
0430-IHCDJ,15,1,0,0,49.0,749.25,49.95,0
2959-MJHIC,4,1,0,0,80.35,307.4,76.85,1
6674-KVJHG,11,1,1,0,25.2,245.15,22.286363636363635,0
1814-DKOLC,5,1,0,1,25.45,134.75,26.95,0
4201-JMNGR,1,1,0,0,55.8,55.8,55.8,1
9351-HXDMR,72,1,2,3,110.9,8240.85,114.45625000000001,0
3537-HPKQT,55,1,0,3,77.75,4266.4,77.57090909090908,0
2129-ALKBS,40,1,0,0,26.2,1077.5,26.9375,0
5821-MMEIL,57,1,2,2,19.9,1115.6,19.5719298245614,0
5960-WPXQM,1,1,0,0,79.05,79.05,79.05,1
0684-AOSIH,1,1,0,0,95.0,95.0,95.0,1
8260-NGFNY,1,0,0,1,25.2,25.2,25.2,1
1309-XGFSN,52,1,1,0,80.85,4079.55,78.45288461538462,0
1866-RZZQS,41,1,0,0,98.4,4187.75,102.14024390243902,1
6968-URWQU,43,1,1,1,56.35,2391.15,55.608139534883726,0
4742-TXUEX,47,1,2,2,19.3,890.5,18.9468085106383,0
9631-XEYKE,3,1,0,2,50.4,137.25,45.75,0
8631-NBHFZ,66,1,2,3,79.4,5154.6,78.10000000000001,1
1335-MXCSE,55,1,2,3,55.25,3119.9,56.72545454545455,0
8873-TMKGR,29,1,1,1,19.1,529.5,18.25862068965517,0
8800-JOOCF,12,1,0,0,84.05,966.55,80.54583333333333,0
1469-LBJQJ,66,1,0,0,105.2,6936.85,105.10378787878788,0
4958-XCBDQ,35,1,0,0,101.4,3496.3,99.89428571428572,1
8337-UPOAQ,10,1,0,0,89.8,914.3,91.42999999999999,1
0064-YIJGF,27,1,0,2,75.75,1929.0,71.44444444444444,0
2386-OWURY,58,1,0,0,95.3,5817.7,100.3051724137931,0
1725-IQNIY,54,1,2,2,109.75,6110.2,113.15185185185184,1
0310-VQXAM,9,1,0,1,19.85,178.8,19.866666666666667,0
6598-RFFVI,2,1,1,3,19.3,28.3,14.15,1
3453-RTHJQ,6,1,0,0,69.1,435.0,72.5,0
6712-OAWRH,26,1,0,0,91.25,2351.8,90.45384615384616,1
6278-FEPBZ,9,1,0,1,20.25,186.15,20.683333333333334,0
4280-DLSHD,8,1,0,1,54.75,445.85,55.73125,0
1508-DFXCU,12,1,0,0,81.45,912.0,76.0,0
8614-VGMMV,15,1,0,0,49.1,679.55,45.30333333333333,1
7868-BGSZA,43,1,1,0,80.2,3581.6,83.29302325581395,0
2800-QQUSO,42,1,0,0,100.3,4222.95,100.54642857142856,0
2930-UOTMB,31,1,0,3,65.25,1994.3,64.33225806451613,1
7973-DZRKH,66,1,2,3,90.95,5930.05,89.84924242424243,0
5914-DVBWJ,18,1,0,0,85.45,1505.85,83.65833333333333,1
7698-YFGEZ,1,1,0,1,20.0,20.0,20.0,0
2533-QVMSK,61,1,2,0,94.1,5638.3,92.43114754098362,1
9773-PEQBZ,10,1,0,0,79.85,797.25,79.725,0
8644-XLFBW,1,1,0,0,71.65,71.65,71.65,1
0650-BWOZN,18,1,0,0,73.55,1359.45,75.525,0
8625-AZYZY,24,1,0,0,104.65,2542.45,105.93541666666665,1
7785-RDVIG,3,1,0,1,19.3,54.7,18.233333333333334,0
9602-WCXPI,50,1,1,3,20.15,989.05,19.781,0
2903-YYTBW,1,1,0,0,44.55,44.55,44.55,0
3620-MWJNE,2,1,0,1,54.45,87.3,43.65,0
8573-JGCZW,17,1,1,2,19.65,351.55,20.679411764705883,0
6837-HAEVO,69,1,2,0,105.0,7297.75,105.76449275362319,0
6701-YVNQG,72,1,2,3,88.7,6301.7,87.52361111111111,0
9306-CPCBC,3,1,0,0,74.25,210.3,70.10000000000001,1
4304-XUMGI,50,1,2,2,75.15,3822.45,76.449,0
9504-YAZWB,53,1,2,1,20.25,1048.45,19.782075471698114,0
8819-ZBYNA,58,1,2,3,109.1,6393.65,110.2353448275862,0
6174-NRBTZ,46,0,1,2,30.75,1489.3,32.37608695652174,0
9481-IEBZY,72,1,0,3,112.9,8061.5,111.96527777777777,0
1833-VGRUM,1,1,0,0,74.2,74.2,74.2,1
6137-NICCO,6,1,0,1,94.05,518.75,86.45833333333333,0
9065-ZCPQX,72,1,2,2,78.85,5763.15,80.04374999999999,0
6402-EJMWF,4,1,0,1,55.3,238.5,59.625,0
3620-EHIMZ,52,1,2,1,19.35,1031.7,19.840384615384615,0
6870-ECSHE,2,1,1,1,20.45,34.8,17.4,0
8747-UDCOI,65,1,2,2,19.35,1319.95,20.306923076923077,0
8374-XGEJJ,43,1,0,0,101.0,4388.4,102.05581395348837,1
2656-TABEH,4,1,0,0,100.2,420.2,105.05,1
6946-LMSQS,25,1,1,0,89.05,2177.45,87.098,1
4626-OZDTJ,51,1,1,3,78.65,3950.85,77.46764705882353,0
9169-BSVIN,12,1,0,2,74.75,827.05,68.92083333333333,0
2325-ZUSFD,57,1,1,2,70.1,3913.3,68.65438596491228,1
8194-PEEBY,24,1,1,1,19.9,533.5,22.229166666666668,0
6872-HXFNF,64,1,1,2,58.35,3756.45,58.69453125,0
3932-CMDTD,4,1,1,0,105.65,443.9,110.975,1
7714-YXSMB,26,1,0,2,100.5,2599.95,99.99807692307692,0
8387-UGUSU,15,1,0,1,20.05,284.3,18.953333333333333,0
1080-BWSYE,64,1,2,3,25.65,1740.8,27.2,0
4039-HEUNW,36,1,0,0,96.5,3436.1,95.44722222222222,1
1194-HVAIF,27,1,0,3,95.0,2462.55,91.20555555555556,0
0812-WUPTB,1,1,0,1,70.85,70.85,70.85,1
3594-UVONA,35,1,1,3,85.95,3110.1,88.86,1
0004-TLHLJ,4,1,0,0,73.9,280.85,70.2125,1
1767-TGTKO,8,1,0,0,45.45,411.75,51.46875,0
8439-LTUGF,10,1,0,3,20.0,198.6,19.86,0
8805-JNRAZ,2,1,0,1,49.2,103.7,51.85,0
5089-IFSDP,58,1,2,2,109.45,6144.55,105.94051724137931,1
6418-HNFED,51,1,2,3,83.25,4089.45,80.18529411764706,0
0206-OYVOC,46,1,2,1,19.25,864.2,18.786956521739132,0
7291-CDTMJ,1,1,0,2,19.65,19.65,19.65,0
7128-GGCNO,46,1,0,2,72.8,3249.4,70.63913043478261,0
0237-YFUTL,50,1,0,2,109.65,5405.8,108.116,0
7691-KGKGP,53,1,0,3,65.0,3363.8,63.46792452830189,0
6710-HSJRD,61,1,0,0,114.1,7132.15,116.92049180327868,0
3675-EQOZA,5,1,0,2,20.65,93.55,18.71,0
0840-DCNZE,47,1,1,2,86.95,4138.9,88.06170212765957,0
1732-FEKLD,54,1,1,2,94.75,5121.75,94.84722222222223,0
9862-KJTYK,19,0,0,3,25.35,566.1,29.794736842105266,0
0479-HMSWA,26,1,2,0,105.45,2715.3,104.4346153846154,0
5854-KSRBJ,70,1,2,1,25.4,1782.05,25.457857142857144,0
0365-BZUWY,17,1,0,0,102.55,1742.5,102.5,0
4817-VYYWS,30,1,0,0,100.2,2983.8,99.46000000000001,1
5701-SVCWR,1,1,0,1,24.0,24.0,24.0,0
3129-AAQOU,19,1,2,1,25.6,485.9,25.573684210526313,0
4922-CVPDX,26,1,2,3,73.5,1905.7,73.29615384615384,0
1396-QWFBJ,21,1,0,2,74.05,1565.7,74.55714285714286,1
1357-BIJKI,50,1,1,0,98.25,4858.7,97.17399999999999,0
1099-BTKWT,68,0,1,0,54.4,3723.65,54.75955882352941,0
5299-SJCZT,3,1,0,2,101.55,298.35,99.45,1
2018-PZKMU,9,1,0,0,103.1,970.45,107.82777777777778,0
7340-KEFQE,51,0,2,2,34.2,1782.0,34.94117647058823,0
4570-QHXHL,9,1,0,0,43.75,405.7,45.077777777777776,0
2403-BCASL,41,1,1,0,111.95,4534.9,110.60731707317072,1
7392-YYPYJ,22,1,0,0,100.65,2415.95,109.81590909090909,0
2898-LSJGD,21,0,1,0,55.95,1157.05,55.09761904761905,1
2223-GDSHL,71,1,2,2,116.05,8297.5,116.86619718309859,0
7359-PTSXY,1,1,0,0,45.75,45.75,45.75,1
9470-RTWDV,26,1,1,3,82.0,2083.1,80.11923076923077,0
2176-OSJUV,71,1,2,2,65.15,4681.75,65.94014084507042,0
9348-YVOMK,4,1,0,3,44.8,176.2,44.05,0
8104-OSKWT,12,1,0,0,79.8,1001.2,83.43333333333334,0
4521-YEEHE,18,1,0,0,88.85,1594.75,88.59722222222223,0
4090-KPJIP,3,1,0,0,74.95,212.4,70.8,0
3786-WOVKF,72,1,1,2,106.85,7677.4,106.63055555555555,0
4503-BDXBD,11,1,0,0,74.95,815.5,74.13636363636364,1
6086-ESGRL,1,1,0,3,80.15,80.15,80.15,1
2592-HODOV,13,1,1,3,19.3,259.65,19.97307692307692,0
3886-CERTZ,72,1,1,0,109.25,8109.8,112.63611111111112,1
7995-ZHHNZ,42,1,1,3,56.1,2386.85,56.8297619047619,0
3824-RHKVR,17,1,0,3,19.7,340.35,20.02058823529412,0
5816-SCGFC,7,1,0,1,51.3,419.35,59.90714285714286,0
5989-AXPUC,68,1,2,1,118.6,7990.05,117.50073529411765,0
4979-HPRFL,56,1,2,2,24.15,1402.25,25.040178571428573,0
8590-OHDIW,38,1,1,1,20.3,749.35,19.719736842105263,0
8015-IHCGW,72,1,2,0,115.5,8425.15,117.01597222222222,0
2332-TODQS,48,1,1,3,25.05,1171.5,24.40625,0
9278-VZKCD,52,1,0,0,109.1,5647.95,108.61442307692307,0
8008-OTEZX,35,1,1,1,19.65,708.8,20.25142857142857,0
2773-OVBPK,67,1,2,2,111.3,7567.2,112.94328358208955,0
5999-LCXAO,1,0,0,1,29.9,29.9,29.9,0
5206-XZZQI,53,1,0,1,80.6,4348.1,82.03962264150944,0
4803-LBYPN,34,1,0,1,20.8,635.9,18.70294117647059,0
5759-RCVCB,3,0,0,3,35.2,108.95,36.31666666666667,1
6372-RFVNS,1,1,0,0,78.8,78.8,78.8,1
2139-FQHLM,19,1,0,1,89.95,1682.4,88.54736842105264,0
8261-GWDBQ,60,1,2,2,116.05,6925.9,115.43166666666666,0
1093-YSWCA,11,1,2,3,19.55,223.15,20.286363636363635,0
8938-UMKPI,47,1,0,0,106.4,5127.95,109.10531914893616,1
0991-BRRFB,18,1,0,0,49.4,874.8,48.599999999999994,1
3882-IYOIJ,60,1,2,3,115.25,6758.45,112.64083333333333,0
8749-TZYEC,72,1,2,3,24.8,1874.3,26.031944444444445,0
1755-FZQEC,39,1,1,1,19.9,791.15,20.285897435897436,0
3115-JPJDD,59,1,1,3,81.25,4639.45,78.63474576271186,0
5600-KTXFM,2,1,0,1,69.95,143.9,71.95,0
3871-IKPYH,1,1,0,0,69.1,69.1,69.1,1
6319-IEJWJ,20,1,0,0,90.2,1776.55,88.8275,1
9025-AOMKI,6,1,0,2,93.55,536.4,89.39999999999999,1
6339-TBELP,71,1,2,3,86.4,6172.0,86.92957746478874,0
7964-YESJC,24,1,0,1,66.3,1559.45,64.97708333333334,0
6173-GOLSU,67,1,0,3,94.65,6079.0,90.73134328358209,0
5275-SQEIZ,1,1,0,1,80.85,80.85,80.85,1
7716-YTYHG,48,1,1,1,82.05,4029.95,83.95729166666666,1
9938-ZREHM,37,1,1,1,72.1,2658.4,71.84864864864865,0
7950-XWOVN,11,0,0,1,34.7,383.55,34.86818181818182,0
4390-KYULV,3,1,0,3,20.55,51.15,17.05,1
4647-MUZON,18,1,0,3,95.95,1745.5,96.97222222222223,0
9702-AIUJO,50,1,1,2,44.8,2230.85,44.617,0
8849-PRIQJ,67,1,1,0,109.4,7281.6,108.68059701492538,0
8851-RAGOV,25,1,0,1,71.05,1837.7,73.508,0
1304-NECVQ,2,1,0,0,78.55,149.55,74.775,1
5396-IZEPB,9,1,0,3,19.7,180.7,20.077777777777776,0
1729-VLAZJ,10,0,1,1,40.25,411.45,41.144999999999996,0
8285-ABVLB,70,1,2,3,19.85,1328.35,18.97642857142857,0
0701-TJSEF,9,1,0,2,68.25,576.95,64.10555555555555,0
5712-VBOXD,4,1,0,3,20.15,68.45,17.1125,0
6629-LADHQ,2,1,0,1,50.95,123.05,61.525,0
8945-GRKHX,1,1,0,0,78.65,78.65,78.65,1
1559-DTODC,19,0,0,2,25.15,468.35,24.650000000000002,0
4797-MIWUM,7,1,0,2,20.25,174.7,24.957142857142856,0
6959-UWKHF,1,1,0,0,42.9,42.9,42.9,1
8720-RQSBJ,1,1,0,0,44.0,44.0,44.0,0
4537-CIBHB,9,1,1,1,20.25,172.35,19.15,0
3815-SLMEF,3,0,0,1,34.25,139.35,46.449999999999996,1
5154-VEKBL,9,0,0,1,58.5,539.85,59.983333333333334,1
4324-AHJKS,5,1,0,3,55.8,300.4,60.08,0
4355-CVPVS,56,1,1,2,88.9,4968.0,88.71428571428571,0
4495-LHSSK,18,1,0,1,57.65,992.7,55.150000000000006,0
5655-JSMZM,49,1,0,0,96.2,4718.25,96.29081632653062,1
5915-ANOEI,70,1,2,1,79.15,5536.5,79.09285714285714,0
9861-PDSZP,72,1,2,3,108.05,7806.6,108.42500000000001,0
4505-EXZHB,6,1,0,0,74.4,434.1,72.35000000000001,1
7225-CBZPL,17,1,0,0,94.8,1563.9,91.99411764705883,0
6704-UTUKK,29,0,0,0,45.9,1332.4,45.9448275862069,0
4587-VVTOX,6,1,0,0,105.3,545.2,90.86666666666667,1
2019-HDCZY,63,1,2,0,102.6,6296.75,99.9484126984127,0
4652-NNHNY,16,1,0,2,73.85,1284.2,80.2625,1
8788-DOXSU,59,1,1,2,61.35,3645.5,61.78813559322034,0
7404-JLKQG,3,1,0,0,57.55,161.45,53.81666666666666,0
7421-ZLUPA,8,0,0,1,29.25,226.95,28.36875,0
8972-HJWNV,7,1,0,0,84.55,646.85,92.40714285714286,1
3274-NSDWE,68,1,2,3,19.6,1441.65,21.20073529411765,0
2632-IVXVF,68,1,2,3,111.75,7511.3,110.46029411764707,0
3692-JHONH,52,1,1,0,106.5,5621.85,108.11250000000001,0
8915-NNTRC,72,1,2,3,107.7,7919.8,109.99722222222222,0
5914-GXMDA,32,1,1,1,19.3,593.2,18.5375,0
7463-IFMQU,72,1,2,2,20.05,1423.65,19.772916666666667,0
2920-RNCEZ,1,1,0,3,69.95,69.95,69.95,0
2541-YGPKE,42,1,1,3,63.7,2763.35,65.79404761904762,0
8515-OCTJS,25,1,2,3,24.75,692.1,27.684,1
5382-TEMLV,45,1,0,2,50.9,2298.55,51.07888888888889,0
3441-CGZJH,43,0,1,3,60.4,2640.55,61.40813953488372,0
9592-ERDKV,37,1,1,1,79.25,2911.8,78.6972972972973,0
2860-RANUS,20,1,0,3,85.8,1727.5,86.375,1
5261-QSHQM,4,0,0,0,24.45,86.6,21.65,1
4778-IZARL,63,1,2,3,110.1,6705.7,106.43968253968254,0
0432-CAJZV,3,1,0,1,90.7,237.65,79.21666666666667,0
7008-LZVOZ,66,1,2,3,25.3,1672.35,25.33863636363636,0
8868-WOZGU,28,1,0,0,105.7,2979.5,106.41071428571429,1
1200-TUZHR,8,1,0,0,85.2,695.75,86.96875,0
9365-CSLBQ,71,1,2,1,24.35,1654.6,23.304225352112674,0
1334-FJSVR,1,0,0,0,24.25,24.25,24.25,1
5884-FBCTL,72,1,2,2,25.1,1857.85,25.803472222222222,0
7130-CTCUS,16,1,0,2,54.55,825.1,51.56875,0
6242-FEGFD,66,1,2,1,96.6,6424.25,97.33712121212122,0
7625-XCQRH,11,1,0,0,76.5,837.95,76.17727272727274,1
6194-HBGQN,51,1,1,3,81.15,4126.2,80.90588235294118,0
7634-WSWDB,8,0,0,0,38.5,330.8,41.35,0
6986-IXNDM,14,1,0,0,92.9,1337.45,95.53214285714286,0
1731-TVIUK,4,1,0,0,93.5,362.2,90.55,1
2987-BJXIK,70,1,2,1,84.7,5991.05,85.58642857142857,0
9769-TSBZE,70,1,2,0,66.0,4891.5,69.87857142857143,0
0406-BPDVR,54,1,1,3,101.5,5373.1,99.50185185185185,1
0618-XWMSS,28,1,0,2,74.9,2068.55,73.87678571428572,1
1395-WSWXR,24,1,2,1,20.75,487.05,20.29375,0
6023-GSSXW,69,1,2,3,61.45,4131.2,59.87246376811594,0
6752-APNJL,42,1,0,1,54.5,2301.15,54.78928571428572,0
5276-KQWHG,2,1,0,0,69.6,131.65,65.825,1
0420-HLGXF,39,1,0,0,99.75,4036.0,103.48717948717949,0
7446-KQISO,45,1,2,2,109.75,4900.65,108.90333333333332,0
9823-EALYC,72,1,2,2,80.85,5727.45,79.54791666666667,0
0582-AVCLN,38,1,2,1,20.3,743.05,19.553947368421053,0
5803-NQJZO,72,1,2,2,67.8,4804.65,66.73124999999999,0
2565-JSLRY,1,1,0,1,24.05,24.05,24.05,1
2607-DHDAK,72,1,2,3,19.8,1414.65,19.647916666666667,0
1073-XXCZD,55,1,2,2,25.7,1443.65,26.24818181818182,0
0743-HRVFF,51,0,1,0,56.15,2898.95,56.84215686274509,0
4006-HKYHO,63,1,2,2,86.7,5309.5,84.27777777777777,0
3727-JEZTU,1,1,0,1,20.4,20.4,20.4,0
8143-ETQTI,23,1,2,1,19.65,451.55,19.632608695652173,0
6689-KXGBO,1,1,0,0,50.55,50.55,50.55,1
9667-TKTVZ,2,1,0,1,54.35,117.05,58.525,0
3657-COGMW,52,1,0,3,108.1,5839.3,112.29423076923078,0
8570-KLJYJ,36,1,1,1,54.45,1893.5,52.59722222222222,0
7754-IXRMC,1,1,0,1,45.35,45.35,45.35,0
9473-CBZOP,28,1,1,1,59.0,1654.45,59.0875,0
2969-WGHQO,7,1,1,0,69.45,477.05,68.15,0
6615-NGGZJ,14,1,0,0,100.55,1415.55,101.11071428571428,1
4334-HOWRP,72,0,2,3,64.95,4546.0,63.138888888888886,0
4255-DDUOU,1,1,0,1,20.5,20.5,20.5,1
5863-OOKCL,10,1,0,1,18.85,163.2,16.32,0
1686-STUHN,42,1,1,2,19.8,849.9,20.235714285714284,0
1329-VHWNP,7,0,0,2,25.05,189.95,27.135714285714283,0
2984-MIIZL,4,1,0,2,74.8,321.9,80.475,1
0266-GMEAO,72,1,2,3,114.3,8058.55,111.92430555555556,0
5590-YRFJT,20,0,0,0,24.45,482.8,24.14,1
5574-NXZIU,63,1,2,3,109.2,7049.75,111.90079365079364,0
0019-GFNTW,56,0,2,2,45.05,2560.1,45.716071428571425,0
4256-ZWTZI,5,1,0,1,51.0,286.8,57.36,0
8309-PPCED,72,1,2,2,110.45,7982.5,110.86805555555556,0
4098-NAUKP,68,1,0,0,84.65,5683.6,83.58235294117648,0
5196-WPYOW,67,1,1,1,60.05,3994.05,59.61268656716418,0
4608-LCIMN,8,1,0,2,44.65,369.15,46.14375,0
1485-YDHMM,52,1,0,2,93.25,4631.7,89.07115384615385,0
4054-CUMIA,18,1,0,1,20.25,401.95,22.330555555555556,0
0603-TPMIB,59,1,2,1,25.45,1534.05,26.000847457627117,0
2525-GVKQU,60,1,2,1,20.6,1093.0,18.216666666666665,0
8161-QYMTT,7,1,0,0,94.1,701.3,100.18571428571428,0
9581-GVBXT,59,0,1,1,34.8,1980.3,33.56440677966101,0
5862-BRIXZ,46,0,2,2,60.75,2893.4,62.9,0
5404-GGUKR,5,1,0,0,51.35,262.3,52.46,0
3308-JSGML,59,0,2,3,64.05,3886.85,65.87881355932203,0
2126-GSEGL,70,1,2,2,84.8,5917.55,84.53642857142857,0
3677-TNKIO,14,1,0,3,71.0,914.0,65.28571428571429,1
0440-QEXBZ,44,1,0,1,50.15,2139.1,48.61590909090909,0
2434-EEVDB,64,1,2,3,94.6,5948.7,92.9484375,0
6762-QVYJO,58,0,2,1,59.75,3624.35,62.48879310344827,0
6199-IWKGC,46,1,1,0,100.25,4753.85,103.3445652173913,0
2675-DHUTR,58,1,0,0,98.9,5780.7,99.66724137931034,0
8152-VETUR,72,1,2,3,97.7,6869.7,95.4125,0
9667-EQRXU,30,0,0,0,40.3,1172.95,39.098333333333336,1
7446-YPODE,11,1,0,2,60.25,662.95,60.26818181818182,0
9522-BNTHX,34,0,0,0,56.25,1765.95,51.93970588235294,0
4676-WLUHT,54,0,2,2,46.2,2431.95,45.036111111111104,0
3329-WDIOK,3,0,0,0,50.6,155.35,51.78333333333333,1
7980-MHFLQ,72,1,2,1,24.9,1859.2,25.822222222222223,0
2873-ZLIWT,40,1,0,0,84.85,3303.05,82.57625,1
3415-TAILE,2,1,0,1,65.7,134.35,67.175,1
0757-WCUUZ,54,1,2,3,63.35,3409.1,63.13148148148148,0
1629-DQQVB,14,1,0,2,50.1,709.5,50.67857142857143,0
1915-IOFGU,1,1,0,0,70.5,70.5,70.5,1
3045-XETSH,10,1,0,0,94.85,953.45,95.345,1
0374-AACSZ,1,1,0,0,50.15,50.15,50.15,0
7239-HZZCX,1,1,0,1,19.75,19.75,19.75,1
4872-VXRIL,56,1,1,2,64.65,3665.55,65.45625,0
9140-CZQZZ,68,1,2,2,79.6,5515.8,81.11470588235295,0
3423-HHXAO,14,1,1,1,19.5,272.0,19.428571428571427,0
9938-TKDGL,68,1,2,0,99.55,6668.0,98.05882352941177,0
0531-ZZJWQ,55,1,0,0,74.0,4052.4,73.68,0
6537-QLGEX,16,0,0,0,38.9,664.4,41.525,0
2688-BHGOG,9,1,0,0,79.55,718.55,79.83888888888889,0
7683-CBDKJ,14,1,0,0,65.45,937.6,66.97142857142858,1
0946-CLJTI,58,1,0,0,98.7,5812.6,100.21724137931035,1
3160-TYXLT,53,0,0,2,46.3,2546.85,48.053773584905656,0
1325-USMEC,70,1,2,3,99.35,6944.5,99.20714285714286,0
0916-QOFDP,14,1,0,0,95.8,1346.3,96.16428571428571,0
0628-CNQRM,22,1,1,2,67.5,1544.05,70.18409090909091,1
5606-AMZBO,10,1,0,3,78.15,765.15,76.515,0
6199-IPCAO,29,1,2,1,26.1,692.55,23.88103448275862,0
7665-TOALD,1,1,0,0,69.6,69.6,69.6,1
0112-QWPNC,49,1,1,0,84.35,4059.35,82.84387755102041,1
0324-BRPCJ,68,1,0,0,100.2,6851.65,100.7595588235294,1
2777-PHDEI,1,1,0,0,78.05,78.05,78.05,1
5640-CAXOA,30,0,1,3,40.35,1187.05,39.568333333333335,0
2235-EZAIK,72,1,2,3,79.2,5401.9,75.02638888888889,0
3847-BAERP,10,1,0,1,20.9,247.0,24.7,0
1196-AMORA,7,1,0,0,73.6,520.0,74.28571428571429,1
4282-YMKNA,9,1,0,0,74.75,706.6,78.51111111111112,1
1453-RZFON,1,1,0,1,49.9,49.9,49.9,0
8263-OKETD,20,1,0,3,68.9,1370.35,68.5175,0
0670-KDOMA,1,1,0,1,20.25,20.25,20.25,0
2476-YGEFM,29,1,0,3,76.0,2215.25,76.38793103448276,0
8687-BAFGU,1,1,0,0,74.0,74.0,74.0,0
0641-EVBOJ,3,1,0,1,82.3,214.4,71.46666666666667,0
0829-XXPLX,20,1,0,2,89.4,1871.15,93.5575,0
9974-JFBHQ,64,1,0,3,99.15,6171.2,96.425,0
5356-RHIPP,1,1,0,1,20.2,20.2,20.2,1
6624-JDRDS,6,0,0,2,29.45,161.45,26.90833333333333,0
0608-JDVEC,50,1,2,0,19.8,1013.2,20.264,0
9780-FKVVF,6,1,0,2,59.15,336.7,56.11666666666667,0
1919-RTPQD,7,1,0,0,44.75,333.65,47.66428571428571,0
5214-NLTIT,72,1,2,3,90.8,6511.8,90.44166666666666,0
3345-PBBFH,8,1,0,2,49.55,393.45,49.18125,0
5055-BRMNE,67,1,2,3,106.7,7009.5,104.61940298507463,0
9189-JWSHV,24,1,0,0,93.55,2264.05,94.33541666666667,1
2190-PHBHR,72,1,2,3,94.45,6921.7,96.13472222222222,0
2650-GYRYL,33,1,1,2,19.45,600.25,18.189393939393938,0
0746-JTRFU,2,0,0,0,25.05,56.35,28.175,1
5208-FVQKB,70,1,2,1,67.95,4664.15,66.63071428571428,0
7184-LRUUR,22,1,1,2,65.25,1441.8,65.53636363636363,0
6627-CFOSN,59,1,0,2,99.45,5623.7,95.31694915254236,0
3982-JGSFD,36,1,1,3,20.35,695.85,19.329166666666666,0
1574-DYCWE,51,1,2,1,19.95,1028.75,20.17156862745098,0
7247-XOZPB,53,1,1,2,77.4,4155.95,78.41415094339622,0
2466-FCCPT,20,1,1,2,19.7,395.6,19.78,0
6211-WWLTF,63,1,2,3,99.7,6330.4,100.48253968253968,0
4826-TZEVA,40,1,0,3,74.8,2971.7,74.29249999999999,0
6016-NXBNJ,35,1,1,1,19.15,638.0,18.228571428571428,0
9138-EFSMO,26,1,1,2,78.95,2034.25,78.24038461538461,0
0576-WNXXC,27,1,0,0,95.55,2510.2,92.97037037037036,1
4632-XJMEX,53,1,1,3,62.85,3419.5,64.51886792452831,0
8910-LEDAG,34,1,0,3,71.55,2427.35,71.39264705882353,0
3452-GWUIN,19,1,0,0,94.95,1760.25,92.64473684210526,0
2716-GFZOR,43,1,0,3,86.1,3551.65,82.59651162790698,0
